sampleNum,Bus.lax,Bus.lay,Bus.laz,Bus.rx,Bus.ry,Bus.rz,Node01.lax,Node01.lay,Node01.laz,Node01.rx,Node01.ry,Node01.rz,Node02.lax,Node02.lay,Node02.laz,Node02.rx,Node02.ry,Node02.rz,Node03.lax,Node03.lay,Node03.laz,Node03.rx,Node03.ry,Node03.rz,Node04.lax,Node04.lay,Node04.laz,Node04.rx,Node04.ry,Node04.rz,Node05.lax,Node05.lay,Node05.laz,Node05.rx,Node05.ry,Node05.rz
570,0.0,0.0,0.0,0.0,0.0,0.0,0.11588906,-0.0312422,0.07584925,2.25219774,0.4779906,1.40167749,-0.001091,0.00119035,-0.00087833,-2.91651201,-0.34545135,-3.0396719,0.23200682,0.14198975,-0.00040928,-1.90945315,0.02469311,1.28836453,-0.0001064,-0.00017125,0.00028379,2.81938124,-0.49072444,-2.96643949,-0.00065613,1.047e-05,0.00073419,1.18333268,-1.36408234,2.08878803
571,0.0,0.0,0.0,0.0,0.0,0.0,0.10255279,-0.03460029,0.07327718,2.24777198,0.47874507,1.40379798,-0.00120543,0.00178908,-0.00156834,-2.91657519,-0.34545338,-3.03966761,0.27061731,0.11933558,0.01090143,-1.91430295,0.01720503,1.2663697,0.00020219,-0.00036637,-0.0003965,2.81937146,-0.49071509,-2.96642804,-0.00046312,0.00018645,0.00054264,1.18335164,-1.36410534,2.08876038
572,0.0,0.0,0.0,0.0,0.0,0.0,0.09496931,-0.03983869,0.06141889,2.24569273,0.47972134,1.40646458,0.00032741,-0.00209915,0.00100263,-2.9164741,-0.34543613,-3.03967309,0.28412163,0.05601466,0.018572,-1.92010868,0.0103359,1.24636054,0.00013539,0.00030299,7.421e-05,2.81936336,-0.49070203,-2.96644425,-0.00046258,0.00018572,0.00054932,1.18318868,-1.36409867,2.08892059
573,0.0,0.0,0.0,0.0,0.0,0.0,0.08949478,-0.04623391,0.04063822,2.24253178,0.48170727,1.41056085,-0.00015444,0.0003381,-0.00015056,-2.91647625,-0.34543642,-3.03965855,0.29459175,0.00846074,0.01182062,-1.92762661,0.00403823,1.22850347,-3.806e-05,-0.00016498,-0.00039644,2.81935906,-0.49069545,-2.96644425,-4.607e-05,-0.00013137,0.00065664,1.18326771,-1.36411548,2.08884358
574,0.0,0.0,0.0,0.0,0.0,0.0,0.08325249,-0.05615873,0.01720423,2.24070621,0.4838194,1.41467106,-0.00114555,0.00193838,-0.001858,-2.91656184,-0.34544459,-3.0396471,0.28303096,0.01187987,0.00235469,-1.93572152,-0.00141139,1.21240044,1.841e-05,0.00071478,2.211e-05,2.8193686,-0.49069586,-2.96642995,-0.0008269,-0.00020126,0.00078992,1.18312609,-1.3641088,2.0890038
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0731069,-0.06283168,-0.00322907,2.23943424,0.48596591,1.42078185,0.0002799,-0.00070087,0.0002366,-2.91650534,-0.34545016,-3.03964639,0.25975206,0.02323365,-0.0242708,-1.94250596,-0.00614976,1.19840527,-0.00020056,-0.00012861,0.00013279,2.81937838,-0.49070427,-2.96643782,-0.00060798,-0.00050836,0.00107079,1.18310022,-1.36411738,2.08902359
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0612787,-0.05805798,-0.01152308,2.23913813,0.4877381,1.42670214,0.00019494,-0.00033391,0.00013622,-2.91648459,-0.34545812,-3.03963566,0.23420502,0.01596911,-0.04213559,-1.94826281,-0.01000476,1.1869359,-0.00028279,0.0002867,9.228e-05,2.81936836,-0.49070138,-2.96645021,-5.23e-05,-0.0001297,0.00067203,1.18307781,-1.36412263,2.08904004
577,0.0,0.0,0.0,0.0,0.0,0.0,0.05011979,-0.04305172,-0.00221013,2.24118519,0.4887225,1.43433452,-0.00090287,0.0015311,-0.0012237,-2.91654086,-0.34544888,-3.03961849,0.22167142,-0.00044551,-0.04138924,-1.95192409,-0.01290181,1.17796171,6.897e-05,4.227e-05,0.00025693,2.81937528,-0.49069294,-2.96645093,8.735e-05,0.00011422,0.00082342,1.18309295,-1.36411071,2.0890286
578,0.0,0.0,0.0,0.0,0.0,0.0,0.04175252,-0.02392348,0.0216512,2.24463987,0.48887542,1.44111061,-3.231e-05,0.00011115,-0.00031254,-2.91650653,-0.34544411,-3.03961611,0.21324924,-0.02915777,-0.02385326,-1.9530822,-0.01492763,1.17122281,-2.333e-05,8.616e-05,9.404e-05,2.81938291,-0.49067655,-2.9664557,-2.793e-05,-0.00046313,0.00088676,1.18323231,-1.3640945,2.08889055
579,0.0,0.0,0.0,0.0,0.0,0.0,0.0346335,-0.00869086,0.04985942,2.24755311,0.48899278,1.4485606,0.00013349,-0.0005735,-1.459e-05,-2.91646481,-0.34545329,-3.03960419,0.22572473,-0.05835093,-0.00890228,-1.95181835,-0.01579884,1.16664219,0.0004951,-0.00031347,0.00011597,2.8193891,-0.49067083,-2.96645522,-0.00023393,-0.00048896,0.00087944,1.18307984,-1.36409056,2.08906078
580,0.0,0.0,0.0,0.0,0.0,0.0,0.02944095,0.00020519,0.07723125,2.25245667,0.48850027,1.45581114,-0.00010163,0.00099466,-0.0007624,-2.91649413,-0.34544846,-3.0396018,0.25492224,-0.095252,0.01324045,-1.9487977,-0.01583209,1.16431212,0.0006487,-9.924e-05,8.991e-05,2.81937909,-0.4906612,-2.96644473,-9.154e-05,2.068e-05,0.00042465,1.1831063,-1.36410975,2.08904886
581,0.0,0.0,0.0,0.0,0.0,0.0,0.02219561,0.00474922,0.09191786,2.2535603,0.48954034,1.46309173,-0.00062589,0.00052217,-0.00067863,-2.91648245,-0.34543541,-3.03959608,0.29158598,-0.13962626,0.04208712,-1.944417,-0.01515036,1.16430116,0.00055585,-5.504e-05,-6.29e-05,2.81937504,-0.49065423,-2.96644497,-0.00029102,-0.00015629,0.00064036,1.18303454,-1.36411238,2.08913708
582,0.0,0.0,0.0,0.0,0.0,0.0,0.01097298,0.00922961,0.09402973,2.25687456,0.49069518,1.47138393,0.00035371,-9.447e-05,0.00018114,-2.9164443,-0.34542823,-3.03960466,0.32587358,-0.17960092,0.06939933,-1.93944442,-0.01385755,1.16659045,6.145e-05,-0.00032753,0.00015754,2.81936669,-0.49066827,-2.96643829,-0.000343,-0.00083499,0.00017718,1.18301225,-1.36411774,2.08915329
583,0.0,0.0,0.0,0.0,0.0,0.0,-0.00583955,0.01417455,0.08277536,2.25618434,0.49375722,1.48014736,-0.00048435,0.00085189,-0.00021594,-2.91645217,-0.34543574,-3.03960371,0.3567943,-0.20138758,0.08698526,-1.93472588,-0.01198043,1.17124844,6.413e-05,-0.00051158,0.00010823,2.81936049,-0.49067214,-2.96643472,-0.00032845,0.00036497,0.00036062,1.18292737,-1.36412096,2.08923268
584,0.0,0.0,0.0,0.0,0.0,0.0,-0.02135521,0.01961357,0.06769828,2.25805473,0.49684414,1.4900986,-0.00068102,0.00046986,-0.00088647,-2.91644692,-0.34541821,-3.03960991,0.35551512,-0.21781974,0.09928508,-1.93077457,-0.00968618,1.1782037,2.72e-05,-2.445e-05,-0.00017677,2.81934857,-0.49067277,-2.96642017,-0.00032756,0.0002136,0.00059833,1.18294394,-1.36414027,2.08921981
585,0.0,0.0,0.0,0.0,0.0,0.0,-0.03832352,0.02111508,0.05455787,2.25894809,0.50111634,1.50072026,-0.00028909,-0.00025028,5.9e-07,-2.9164238,-0.34541744,-3.03960633,0.33513844,-0.22937497,0.09384807,-1.92778337,-0.00689408,1.18732417,-0.00014699,-5.462e-05,-7.679e-05,2.81933713,-0.49067435,-2.96640515,-7.817e-05,-0.0001633,0.00049365,1.18298602,-1.36414218,2.08918023
586,0.0,0.0,0.0,0.0,0.0,0.0,-0.05416308,0.01974376,0.04811275,2.26064491,0.50498581,1.51148069,3.696e-05,7.018e-05,-0.00062011,-2.91642499,-0.34541509,-3.03959298,0.31173396,-0.21708399,0.08258808,-1.92603827,-0.00356738,1.19827616,9.3e-06,-2.636e-05,-0.00015545,2.81932521,-0.490675,-2.96639085,-0.00025351,-0.00018768,0.00046264,1.18304944,-1.36413193,2.08910894
587,0.0,0.0,0.0,0.0,0.0,0.0,-0.06978819,0.01165609,0.04210403,2.26096487,0.50939333,1.52214813,-0.0001955,0.0006488,-0.00050656,-2.91641665,-0.3454164,-3.0395782,0.29316235,-0.19734909,0.06799179,-1.92520308,0.00042184,1.21087945,-0.00021973,5.753e-05,0.00023317,2.81932664,-0.49067026,-2.96640253,-9.5e-05,2.209e-05,0.00044907,1.18300736,-1.36413801,2.08915448
588,0.0,0.0,0.0,0.0,0.0,0.0,-0.0825924,-0.00380556,0.03600728,2.26133013,0.51363713,1.53295267,0.00033289,-1.23e-06,-0.00030515,-2.9164052,-0.34539086,-3.03957081,0.28105789,-0.17119749,0.05325307,-1.92485106,0.00517199,1.2250365,0.00011858,-0.00043915,-0.00011227,2.8193326,-0.49066418,-2.96640348,-0.00044741,-0.0002138,0.00047097,1.18297684,-1.36415327,2.08919001
589,0.0,0.0,0.0,0.0,0.0,0.0,-0.09486417,-0.02199716,0.0255424,2.26168346,0.51834559,1.54394436,1.26e-06,0.00019569,-8.732e-05,-2.9163568,-0.34538636,-3.03957939,0.27141622,-0.12050223,0.04195758,-1.92507553,0.01084048,1.2405827,0.00012552,2e-08,0.00044718,2.8193388,-0.49065998,-2.96640325,0.00030667,-0.00059516,0.00101731,1.18291152,-1.36415589,2.08927035
590,0.0,0.0,0.0,0.0,0.0,0.0,-0.10627491,-0.04070638,0.00797797,2.26178622,0.52328175,1.55480218,-0.00044355,0.00070906,-9.7e-05,-2.91633987,-0.34537914,-3.03958821,0.24270433,-0.07837731,0.03227774,-1.92547345,0.01741024,1.25734746,0.00038045,-0.00026663,2.51e-06,2.81933951,-0.4906573,-2.96641564,0.00028498,-0.00010906,0.00052813,1.18295646,-1.36415541,2.0892179
591,0.0,0.0,0.0,0.0,0.0,0.0,-0.11795651,-0.05730502,-0.01380988,2.26356101,0.5280748,1.56622314,-0.00030775,-2.456e-05,4.788e-05,-2.91632342,-0.34537381,-3.03959537,0.21611229,-0.04855201,0.00820349,-1.92581487,0.02482183,1.2754519,0.0003655,-0.00045226,-4.999e-05,2.81933689,-0.49066782,-2.96639681,-0.00032543,0.00036687,0.00037283,1.18307543,-1.36416435,2.08908796
592,0.0,0.0,0.0,0.0,0.0,0.0,-0.13031441,-0.0713586,-0.03609476,2.2645998,0.53304338,1.57719016,-0.00017632,0.00017585,-7.767e-05,-2.91629958,-0.34536889,-3.03959322,0.19255792,-0.01468962,-0.01883719,-1.92627275,0.03284375,1.29487336,0.00030241,-0.00015272,0.00031284,2.81932688,-0.4906652,-2.96640897,-0.00027331,-0.00015172,0.0006634,1.18297946,-1.36415184,2.08917952
593,0.0,0.0,0.0,0.0,0.0,0.0,-0.14139602,-0.08063955,-0.05380664,2.26877594,0.53681475,1.58874083,-0.00025493,2.413e-05,0.00019779,-2.91629505,-0.34535569,-3.03959799,0.17554209,0.00748358,-0.03863737,-1.92625415,0.04116921,1.31563485,-0.00036876,-0.00033613,0.00020263,2.81933832,-0.49066377,-2.96642017,-0.00031921,-8.367e-05,0.00103144,1.18312097,-1.36416137,2.0890491
594,0.0,0.0,0.0,0.0,0.0,0.0,-0.15244915,-0.08684038,-0.06366567,2.27175951,0.54029226,1.59918642,-0.00032358,0.00026011,-0.00047859,-2.91629171,-0.34536108,-3.03959846,0.15321383,0.02804019,-0.04016715,-1.92587543,0.04967427,1.33771789,-3.427e-05,-0.0002762,1.441e-05,2.81934762,-0.49067125,-2.96642852,-0.00066265,-5.374e-05,0.00039537,1.18323469,-1.36416495,2.08894801
595,0.0,0.0,0.0,0.0,0.0,0.0,-0.16261305,-0.08573537,-0.05917858,2.27781391,0.54182148,1.60968125,-0.00041312,0.00052292,-0.00010376,-2.91628885,-0.34536982,-3.03959823,0.11805166,0.03037784,-0.03238172,-1.92457485,0.0584138,1.36121774,-5.31e-05,9.37e-05,0.00011123,2.81936288,-0.49064174,-2.9664247,-0.00047138,-0.00032779,0.00086288,1.18323934,-1.36417484,2.08894587
596,0.0,0.0,0.0,0.0,0.0,0.0,-0.1704119,-0.08065294,-0.04523918,2.28226233,0.54304957,1.61873424,0.00019427,0.00021043,-0.00021075,-2.91629052,-0.34539351,-3.03961468,0.09461889,0.02459183,-0.04534358,-1.92264044,0.06756897,1.3859688,0.00020232,7.865e-05,0.00017362,2.8193686,-0.49063575,-2.96642542,-0.00064383,-8.692e-05,0.00020757,1.18329513,-1.36417437,2.08889318
597,0.0,0.0,0.0,0.0,0.0,0.0,-0.17818072,-0.07323772,-0.02300283,2.28863788,0.54294944,1.62734222,2.865e-05,0.00047906,-0.00064192,-2.91629171,-0.34538519,-3.03963351,0.07038512,0.02540179,-0.0534716,-1.92054164,0.07714972,1.41170382,0.00027407,-0.00021927,-0.00017119,2.81935906,-0.49062613,-2.96641469,-0.00013042,5.815e-05,0.00063367,1.18326807,-1.36418188,2.08892441
598,0.0,0.0,0.0,0.0,0.0,0.0,-0.18234414,-0.07175574,-0.00056341,2.29323292,0.54310668,1.63493121,-0.00028481,0.00067521,-0.00038425,-2.91628456,-0.34538808,-3.03964496,0.03959361,0.05041309,-0.05728205,-1.9181751,0.08707871,1.43817282,0.00026008,0.00015043,-5.324e-05,2.81934881,-0.49061677,-2.96640396,-0.00039462,-0.00061329,0.00033072,1.18332434,-1.3641814,2.088871
599,0.0,0.0,0.0,0.0,0.0,0.0,-0.18528594,-0.07446055,0.01382692,2.29779649,0.5433588,1.6417228,-0.00037583,-0.00012492,-0.00034296,-2.91627789,-0.3453919,-3.03965545,-0.00103255,0.08731079,-0.06588709,-1.9150542,0.09736191,1.46532834,0.00017531,9.31e-06,-0.00026264,2.81934595,-0.49063456,-2.96640754,-0.0002253,-0.00040143,0.00031815,1.18328297,-1.36418819,2.08890557
600,0.0,0.0,0.0,0.0,0.0,0.0,-0.18366502,-0.09436859,0.01160138,2.30014396,0.54456741,1.64814794,-0.00030586,0.00085825,-0.00045511,-2.91624951,-0.34539476,-3.03966689,-0.05334416,0.09744108,-0.0843624,-1.91128719,0.10751244,1.49328077,9.689e-05,-6.446e-05,-5.99e-06,2.8193357,-0.49062526,-2.96639681,-0.00022091,-0.00054992,0.00053404,1.18338597,-1.36419165,2.08880472
601,0.0,0.0,0.0,0.0,0.0,0.0,-0.17421201,-0.13247299,-0.02051635,2.3008666,0.54664761,1.6542604,-0.00012907,-5.85e-05,-0.00024902,-2.91625452,-0.34539098,-3.03967524,-0.09412752,0.09297105,-0.11908913,-1.90715659,0.11723913,1.52194846,3.41e-06,-2.061e-05,-0.00015752,2.8193295,-0.49063,-2.96639323,-0.00042851,-0.00054019,0.00071354,1.18334746,-1.36419749,2.08884621
602,0.0,0.0,0.0,0.0,0.0,0.0,-0.1698973,-0.16490225,-0.06878099,2.29860425,0.54957706,1.66027629,0.00017987,-0.0006419,0.00041533,-2.91622686,-0.34538344,-3.0396843,-0.12786634,0.08844557,-0.15062106,-1.90301621,0.12663752,1.55096614,0.00036713,-0.00063361,-8.954e-05,2.81932473,-0.4906241,-2.96639395,-0.00035232,0.00040686,0.00055377,1.1832794,-1.3641988,2.08890915
603,0.0,0.0,0.0,0.0,0.0,0.0,-0.17656082,-0.17413272,-0.11456299,2.29795098,0.55155134,1.6668911,1.097e-05,0.000274,0.00024542,-2.91626,-0.34538111,-3.03967047,-0.16299674,0.0885371,-0.16521627,-1.89872384,0.1355193,1.58012307,-1.5e-07,-1.878e-05,-0.00015597,2.81932855,-0.49063173,-2.96639037,-0.00037592,0.00047482,0.00091293,1.18340337,-1.36419642,2.08877397
604,0.0,0.0,0.0,0.0,0.0,0.0,-0.19410133,-0.16031079,-0.13706186,2.29848576,0.55279875,1.6728301,-0.00022943,0.00090687,-0.00024145,-2.91628861,-0.34538668,-3.03967071,-0.20853478,0.0767171,-0.17308171,-1.89401436,0.14378104,1.60926294,0.0001088,-0.00017964,0.0004001,2.81933236,-0.49063581,-2.96638727,-0.000236,-0.00047984,0.00090893,1.18338227,-1.36420178,2.08878899
605,0.0,0.0,0.0,0.0,0.0,0.0,-0.2122456,-0.13737008,-0.12008522,2.3033185,0.55076993,1.67860603,-0.00020962,0.00020349,0.00016628,-2.91629672,-0.34539559,-3.03966928,-0.26165068,0.0591828,-0.18297276,-1.88868082,0.15133637,1.63824165,-0.00034853,0.00047749,0.00018507,2.81932473,-0.49064931,-2.96637988,-0.00033938,0.00029165,0.00095947,1.1833508,-1.36420941,2.08881354
606,0.0,0.0,0.0,0.0,0.0,0.0,-0.22009899,-0.11373408,-0.07556973,2.30614114,0.54727763,1.682096,-0.00067112,6.925e-05,-6.631e-05,-2.91629148,-0.3453784,-3.039675,-0.30936751,0.02947984,-0.18743701,-1.8828541,0.15780143,1.66693711,-0.00016262,-0.00078948,-0.00028539,2.81932878,-0.49065337,-2.96637702,-8.596e-05,0.0002503,0.00060502,1.18335509,-1.36421883,2.08878088
607,0.0,0.0,0.0,0.0,0.0,0.0,-0.21998532,-0.08840751,-0.0159631,2.30931449,0.54162502,1.68395615,-1.953e-05,-0.00019398,-2.89e-06,-2.91628671,-0.34536093,-3.03967929,-0.3497,-0.02368725,-0.18010394,-1.87677252,0.16325824,1.69500899,1.927e-05,-0.00068991,8.76e-05,2.81932282,-0.49065655,-2.96637344,-0.00025032,7.52e-05,0.00081161,1.1833303,-1.36421657,2.08878803
608,0.0,0.0,0.0,0.0,0.0,0.0,-0.2232915,-0.06187628,0.04268802,2.31017971,0.53592646,1.68503964,-2.053e-05,-0.00019339,-6e-06,-2.91628337,-0.34536666,-3.03967929,-0.38742679,-0.05364425,-0.16953968,-1.87022734,0.16898872,1.72182262,-2.561e-05,0.00016813,-0.00011335,2.81933737,-0.49066064,-2.96637058,-0.00072983,-0.00055327,0.00086906,1.18332839,-1.36421204,2.0887835
609,0.0,0.0,0.0,0.0,0.0,0.0,-0.2317012,-0.04577641,0.07876097,2.30948758,0.53144521,1.68482971,-0.00031029,0.00010695,-0.00019466,-2.91628861,-0.34536311,-3.03968692,-0.4140242,-0.09139862,-0.16154119,-1.86349142,0.17484824,1.74712396,0.00021962,0.00052266,4.693e-05,2.8193562,-0.49064484,-2.96637487,-0.00023279,7.789e-05,0.0007905,1.18330979,-1.36419713,2.08879352
610,0.0,0.0,0.0,0.0,0.0,0.0,-0.24459362,-0.04941679,0.0844387,2.3083756,0.52809781,1.6862222,-7.409e-05,0.0001737,-7.347e-05,-2.91629601,-0.34536883,-3.03968668,-0.45000955,-0.09467877,-0.16797221,-1.85684633,0.18167272,1.7702924,-0.00027054,-3.01e-06,-0.00025037,2.81935835,-0.49063212,-2.96639085,-0.0001679,-0.00017432,0.00046759,1.18322277,-1.36420822,2.08887601
611,0.0,0.0,0.0,0.0,0.0,0.0,-0.25915876,-0.05869968,0.06864979,2.30568814,0.52652192,1.68621588,-0.00019355,-0.0006281,-1.166e-05,-2.91631222,-0.3453714,-3.03966141,-0.49652842,-0.09076316,-0.16644391,-1.85030532,0.1881696,1.79128969,0.00017972,-0.0004753,2.881e-05,2.81935215,-0.49063671,-2.96638727,-0.00053406,-7.482e-05,0.00021361,1.18320024,-1.36420536,2.08889151
612,0.0,0.0,0.0,0.0,0.0,0.0,-0.26439601,-0.06317806,0.04373615,2.30278325,0.52566481,1.68571448,-0.00052793,0.00027132,-0.00014247,-2.91631866,-0.34538746,-3.03966379,-0.53169757,-0.1026893,-0.16525477,-1.84403288,0.19375692,1.81007397,0.000258,-0.00039997,-0.00022691,2.81936336,-0.49063399,-2.96639967,-0.00015166,-0.00035809,0.00050543,1.18320012,-1.36421061,2.08890676
613,0.0,0.0,0.0,0.0,0.0,0.0,-0.25441712,-0.06522342,0.01458026,2.30109644,0.52489364,1.68264067,0.00010128,0.00070691,-0.00045325,-2.91634059,-0.34540945,-3.03965354,-0.54703295,-0.1409307,-0.16480955,-1.83859158,0.19823799,1.8265481,2.225e-05,5.536e-05,0.00025654,2.8193779,-0.49064735,-2.96641827,-0.00021812,4.475e-05,0.00061695,1.1832298,-1.36421096,2.08888006
614,0.0,0.0,0.0,0.0,0.0,0.0,-0.23693445,-0.06485216,-0.00681662,2.29876065,0.52417308,1.67828035,0.00032808,-0.00016094,-6.845e-05,-2.91634798,-0.345415,-3.0396533,-0.55928594,-0.17352243,-0.16994944,-1.83444178,0.20233099,1.84027278,0.00011386,-0.00017384,0.00035484,2.81938171,-0.49065137,-2.96641541,0.00026709,-0.00052331,0.00038363,1.18325567,-1.36422026,2.08884716
615,0.0,0.0,0.0,0.0,0.0,0.0,-0.22117147,-0.05892405,-0.01293439,2.29874706,0.52209765,1.67270947,0.00020753,2.681e-05,-0.00090055,-2.91636586,-0.34543267,-3.03965497,-0.57749104,-0.18732758,-0.17393814,-1.83138311,0.20617278,1.8510772,-0.00023408,-0.00029992,8.08e-05,2.81937599,-0.49065223,-2.96641159,0.00025246,-0.00033712,0.000345,1.18326294,-1.36421919,2.08883119
616,0.0,0.0,0.0,0.0,0.0,0.0,-0.2148304,-0.04149301,0.00343511,2.29868627,0.51961994,1.66667128,2.527e-05,3.739e-05,0.00022813,-2.91638088,-0.34542549,-3.03966308,-0.60847414,-0.20573871,-0.17457332,-1.82957685,0.2092384,1.85883689,0.00034457,-0.00025644,-2.001e-05,2.81936383,-0.49065295,-2.96639729,-0.00039683,0.00032224,0.0001622,1.18329871,-1.36422849,2.088799
617,0.0,0.0,0.0,0.0,0.0,0.0,-0.21025483,-0.02059329,0.03450623,2.30047822,0.51624084,1.65933883,-0.00044647,8.865e-05,-3.029e-05,-2.91639113,-0.34543681,-3.03968668,-0.63692087,-0.22966458,-0.19026433,-1.82896399,0.21143709,1.86336362,0.00017713,-9.983e-05,0.00012809,2.81935859,-0.49065009,-2.96639657,-0.00045897,0.00057309,0.00049797,1.18334913,-1.36423135,2.08875155
618,0.0,0.0,0.0,0.0,0.0,0.0,-0.20742959,-0.00119311,0.06786193,2.30168009,0.5126645,1.65202343,-0.00016826,-0.00015652,-0.00045488,-2.91640615,-0.34542957,-3.03969502,-0.65626234,-0.24113263,-0.21288656,-1.82962537,0.21268626,1.86465299,2.599e-05,-0.00049758,9.985e-05,2.81936955,-0.49064746,-2.96640873,-6.778e-05,0.0002885,0.00077966,1.18331015,-1.36422253,2.0887959
619,0.0,0.0,0.0,0.0,0.0,0.0,-0.19907755,0.01293437,0.09417915,2.30157661,0.50986999,1.64276206,0.000136,-3.871e-05,-0.00015957,-2.91641021,-0.3454344,-3.03970551,-0.66410947,-0.24998209,-0.2153637,-1.83136964,0.21250957,1.862764,0.00033574,-6.904e-05,2.887e-05,2.81937003,-0.49063924,-2.96639705,0.00018016,-8.869e-05,0.00067401,1.18335593,-1.36422443,2.08875322
620,0.0,0.0,0.0,0.0,0.0,0.0,-0.1829132,0.01953853,0.10949192,2.30218649,0.50728506,1.63360465,-6.559e-05,0.00012734,-0.00014182,-2.91640401,-0.34542722,-3.03971386,-0.65569991,-0.26004502,-0.20877923,-1.83385658,0.21122493,1.8575995,0.00025539,-0.00032767,0.00022153,2.81937027,-0.49062985,-2.96638632,0.00014515,0.00013003,0.00082913,1.18338096,-1.36423361,2.08872104
621,0.0,0.0,0.0,0.0,0.0,0.0,-0.16238533,0.01735237,0.108564,2.30066752,0.50672466,1.62254047,8.383e-05,-8.731e-05,-0.00034423,-2.91640067,-0.34544614,-3.03971553,-0.65847778,-0.23271468,-0.20612974,-1.83675349,0.2095948,1.84916866,0.00015503,-0.00065352,-5.615e-05,2.81938314,-0.49064535,-2.96637821,2.52e-05,-0.0002625,0.00089348,1.18342555,-1.36424887,2.08865738
622,0.0,0.0,0.0,0.0,0.0,0.0,-0.13814706,0.0029537,0.08821333,2.29965663,0.50669175,1.61223984,7.135e-05,-0.00018812,0.0001054,-2.9163928,-0.34545973,-3.03972888,-0.66505194,-0.22248615,-0.19295128,-1.84003019,0.20674755,1.83772373,-0.00011386,-0.00045247,-7.269e-05,2.81938529,-0.49065959,-2.9663713,5.525e-05,-0.00018018,0.00027866,1.183406,-1.36423028,2.08868194
623,0.0,0.0,0.0,0.0,0.0,0.0,-0.11521944,-0.01514594,0.05340928,2.29697609,0.50823396,1.60112703,-0.00029829,-3.906e-05,0.00019514,-2.91639709,-0.34546816,-3.03973889,-0.65813321,-0.20560884,-0.20812373,-1.84325922,0.20315355,1.82325613,3.123e-05,0.00031731,4.915e-05,2.81938982,-0.49066383,-2.96636772,-1.57e-06,7.265e-05,0.00062605,1.18337357,-1.36423814,2.08870864
624,0.0,0.0,0.0,0.0,0.0,0.0,-0.09291375,-0.03227307,0.01542058,2.29467845,0.50985283,1.59074545,0.00023303,0.00030123,-0.00047771,-2.91641068,-0.34548175,-3.03975224,-0.63058841,-0.1821384,-0.22239286,-1.84655333,0.19886701,1.80604577,0.00019808,-2.468e-05,-0.0001517,2.81939363,-0.490668,-2.96636462,-5.242e-05,0.00032522,0.00095707,1.18346536,-1.36424148,2.08860826
625,0.0,0.0,0.0,0.0,0.0,0.0,-0.07699896,-0.04114701,-0.01610141,2.29375887,0.51098657,1.58105028,7.347e-05,0.00028364,-0.00039936,-2.91642547,-0.34548587,-3.0397625,-0.59457517,-0.15234686,-0.2270143,-1.84991765,0.19377291,1.78640521,-0.00023206,0.00014594,-9.341e-05,2.81941223,-0.49068645,-2.96636891,-0.00040485,0.00038885,0.00050121,1.18356693,-1.364236,2.08850789
626,0.0,0.0,0.0,0.0,0.0,0.0,-0.06346736,-0.04326719,-0.03053839,2.29190826,0.5118165,1.57103038,0.00016633,0.00056515,-9.161e-05,-2.91641831,-0.34548905,-3.03977346,-0.56214929,-0.11576636,-0.20948686,-1.85295391,0.18794765,1.76460195,0.00037642,7.223e-05,0.00020394,2.81940556,-0.49069059,-2.96636581,-0.00020157,-7.11e-05,0.00098909,1.18363309,-1.36423516,2.08845544
627,0.0,0.0,0.0,0.0,0.0,0.0,-0.05082396,-0.03803032,-0.02726439,2.29212427,0.5110231,1.56181729,-0.00016427,0.00011325,-4.624e-05,-2.91643524,-0.34551769,-3.03977752,-0.52158791,-0.0734708,-0.20319864,-1.85566115,0.18132333,1.74073017,0.00035493,3.72e-06,-0.00025824,2.81941199,-0.49068311,-2.96636629,-0.00051416,-0.00037466,0.00062749,1.18359578,-1.36424112,2.08849692
628,0.0,0.0,0.0,0.0,0.0,0.0,-0.03795216,-0.0333277,-0.00787125,2.29157591,0.50983167,1.55196059,-0.00019798,0.00029586,-8.917e-05,-2.9164319,-0.3455233,-3.03977728,-0.4782654,-0.02532283,-0.20242673,-1.85825527,0.17405224,1.71519566,-0.00046851,4.352e-05,0.00023404,2.81942129,-0.49069071,-2.96637464,-0.00038764,5.423e-05,0.00077257,1.18355477,-1.36425614,2.08853221
629,0.0,0.0,0.0,0.0,0.0,0.0,-0.02544949,-0.03226428,0.01657419,2.29085875,0.50808167,1.54261732,-0.00021275,6.391e-05,-0.00023247,-2.91642451,-0.34553772,-3.03978992,-0.43562195,0.01504026,-0.19232379,-1.86085868,0.16596454,1.68827975,0.00010098,0.00038943,-0.00023671,2.81943274,-0.49068773,-2.96638608,-0.00042557,0.0004224,0.00068734,1.18349767,-1.36423826,2.08858156
630,0.0,0.0,0.0,0.0,0.0,0.0,-0.0147599,-0.03428834,0.03332688,2.28934717,0.50638735,1.53327012,3.933e-05,-0.00028323,-0.00022227,-2.91641665,-0.34555131,-3.03980327,-0.38563091,0.03426724,-0.17591049,-1.86317956,0.1572367,1.66027427,0.00029664,0.00011655,1.409e-05,2.8194437,-0.49068528,-2.96639848,-0.00015978,-0.0002895,0.00082588,1.1835829,-1.36422777,2.0885098
